,Order Date,Segment,Region,Category,Sub-Category,Sales,Day of Week,Day,Year,Month,Season
5016,2015-11-24,Consumer,East,Technology,Phones,1502.376,1,24,2015,11,Autumn
5017,2015-11-15,Consumer,West,Furniture,Furnishings,10.11,6,15,2015,11,Autumn
5018,2015-11-15,Consumer,West,Technology,Accessories,772.47,6,15,2015,11,Autumn
5019,2015-11-15,Consumer,West,Office Supplies,Supplies,20.46,6,15,2015,11,Autumn
5020,2018-03-23,Corporate,East,Office Supplies,Supplies,347.58,4,23,2018,3,Spring
5021,2017-12-18,Consumer,West,Technology,Accessories,72.64,0,18,2017,12,Winter
5022,2017-12-18,Consumer,West,Technology,Accessories,772.47,0,18,2017,12,Winter
5023,2017-12-18,Consumer,West,Furniture,Furnishings,39.92,0,18,2017,12,Winter
5024,2018-07-29,Consumer,Central,Office Supplies,Binders,33.48,6,29,2018,7,Summer
5025,2018-07-29,Consumer,Central,Technology,Phones,461.97,6,29,2018,7,Summer
5026,2018-07-29,Consumer,Central,Office Supplies,Appliances,137.62,6,29,2018,7,Summer
5027,2018-07-29,Consumer,Central,Furniture,Chairs,302.67,6,29,2018,7,Summer
5028,2015-09-02,Consumer,Central,Technology,Accessories,239.976,2,2,2015,9,Autumn
5029,2018-01-29,Consumer,West,Office Supplies,Art,8.34,0,29,2018,1,Winter
5030,2018-01-29,Consumer,West,Office Supplies,Supplies,8.57,0,29,2018,1,Winter
5031,2018-01-29,Consumer,West,Office Supplies,Binders,119.616,0,29,2018,1,Winter
5032,2017-12-26,Corporate,East,Furniture,Chairs,212.94,1,26,2017,12,Winter
5033,2017-12-26,Corporate,East,Office Supplies,Appliances,26.49,1,26,2017,12,Winter
5034,2016-08-09,Home Office,Central,Furniture,Bookcases,687.4,1,9,2016,8,Summer
5035,2015-04-06,Corporate,West,Furniture,Tables,653.55,0,6,2015,4,Spring
5036,2015-04-06,Corporate,West,Technology,Accessories,33.9,0,6,2015,4,Spring
5037,2018-11-17,Consumer,Central,Technology,Accessories,239.96,5,17,2018,11,Autumn
5038,2016-07-11,Corporate,East,Furniture,Tables,199.836,0,11,2016,7,Summer
5039,2016-07-11,Corporate,East,Technology,Phones,716.0,0,11,2016,7,Summer
5040,2016-07-11,Corporate,East,Office Supplies,Binders,221.06,0,11,2016,7,Summer
5041,2017-11-10,Consumer,West,Office Supplies,Paper,67.71,4,10,2017,11,Autumn
5042,2017-11-10,Consumer,West,Office Supplies,Appliances,129.92,4,10,2017,11,Autumn
5043,2017-11-10,Consumer,West,Furniture,Furnishings,467.46,4,10,2017,11,Autumn
5044,2017-11-10,Consumer,West,Office Supplies,Paper,61.4,4,10,2017,11,Autumn
5045,2017-11-10,Consumer,West,Office Supplies,Storage,720.76,4,10,2017,11,Autumn
5046,2017-11-10,Consumer,West,Office Supplies,Binders,5.184,4,10,2017,11,Autumn
5047,2017-11-10,Consumer,West,Office Supplies,Art,14.7,4,10,2017,11,Autumn
5048,2015-03-31,Consumer,Central,Office Supplies,Binders,8.134,1,31,2015,3,Spring
5049,2015-03-31,Consumer,Central,Technology,Accessories,79.984,1,31,2015,3,Spring
5050,2016-09-18,Home Office,West,Office Supplies,Paper,18.54,6,18,2016,9,Autumn
5051,2016-11-07,Corporate,East,Office Supplies,Envelopes,24.4,0,7,2016,11,Autumn
5052,2018-05-19,Consumer,South,Office Supplies,Paper,195.64,5,19,2018,5,Spring
5053,2016-01-03,Consumer,Central,Technology,Accessories,398.4,6,3,2016,1,Winter
5054,2016-01-03,Consumer,Central,Office Supplies,Art,7.056,6,3,2016,1,Winter
5055,2016-01-03,Consumer,Central,Furniture,Bookcases,1352.3976,6,3,2016,1,Winter
5056,2016-09-08,Consumer,West,Office Supplies,Paper,26.4,3,8,2016,9,Autumn
5057,2016-09-08,Consumer,West,Office Supplies,Storage,41.88,3,8,2016,9,Autumn
5058,2017-04-03,Consumer,East,Office Supplies,Binders,99.846,0,3,2017,4,Spring
5059,2017-12-05,Consumer,South,Technology,Phones,699.98,1,5,2017,12,Winter
5060,2017-12-05,Consumer,South,Office Supplies,Storage,584.82,1,5,2017,12,Winter
5061,2016-05-08,Consumer,Central,Office Supplies,Binders,43.98,6,8,2016,5,Spring
5062,2016-05-08,Consumer,Central,Technology,Phones,377.97,6,8,2016,5,Spring
5063,2016-05-08,Consumer,Central,Furniture,Furnishings,123.96,6,8,2016,5,Spring
5064,2018-09-22,Consumer,East,Technology,Phones,391.98,5,22,2018,9,Autumn
5065,2018-11-30,Consumer,South,Technology,Accessories,383.976,4,30,2018,11,Autumn
5066,2018-11-30,Consumer,South,Furniture,Tables,1781.682,4,30,2018,11,Autumn
5067,2018-01-15,Home Office,West,Office Supplies,Art,21.4,0,15,2018,1,Winter
5068,2015-08-08,Home Office,Central,Technology,Copiers,549.99,5,8,2015,8,Summer
5069,2015-08-08,Home Office,Central,Office Supplies,Appliances,167.535,5,8,2015,8,Summer
5070,2015-08-08,Home Office,Central,Office Supplies,Envelopes,38.34,5,8,2015,8,Summer
5071,2015-08-08,Home Office,Central,Furniture,Furnishings,53.88,5,8,2015,8,Summer
5072,2015-08-08,Home Office,Central,Technology,Phones,299.98,5,8,2015,8,Summer
5073,2016-11-05,Consumer,West,Office Supplies,Storage,62.8,5,5,2016,11,Autumn
5074,2018-04-25,Consumer,West,Office Supplies,Binders,13.904,2,25,2018,4,Spring
5075,2015-04-20,Consumer,Central,Furniture,Tables,744.1,0,20,2015,4,Spring
5076,2015-04-20,Consumer,Central,Office Supplies,Storage,44.84,0,20,2015,4,Spring
5077,2015-04-20,Consumer,Central,Furniture,Tables,401.59,0,20,2015,4,Spring
5078,2018-11-11,Home Office,Central,Office Supplies,Binders,18.24,6,11,2018,11,Autumn
5079,2018-11-25,Consumer,West,Furniture,Bookcases,359.499,6,25,2018,11,Autumn
5080,2018-11-25,Consumer,West,Office Supplies,Storage,10.48,6,25,2018,11,Autumn
5081,2016-12-18,Home Office,East,Office Supplies,Paper,20.736,6,18,2016,12,Winter
5082,2017-09-08,Consumer,South,Technology,Accessories,35.168,4,8,2017,9,Autumn
5083,2017-09-08,Consumer,South,Office Supplies,Paper,64.704,4,8,2017,9,Autumn
5084,2017-06-06,Corporate,East,Office Supplies,Paper,105.52,1,6,2017,6,Summer
5085,2016-06-19,Home Office,Central,Office Supplies,Binders,5.792,6,19,2016,6,Summer
5086,2016-03-05,Corporate,East,Technology,Phones,466.158,5,5,2016,3,Spring
5087,2016-03-05,Corporate,East,Technology,Accessories,10.312,5,5,2016,3,Spring
5088,2016-03-05,Corporate,East,Office Supplies,Binders,2.556,5,5,2016,3,Spring
5089,2018-08-04,Corporate,West,Office Supplies,Paper,7.968,5,4,2018,8,Summer
5090,2018-08-04,Corporate,West,Office Supplies,Envelopes,8.784,5,4,2018,8,Summer
5091,2018-12-30,Consumer,West,Office Supplies,Fasteners,3.024,6,30,2018,12,Winter
5092,2016-05-23,Corporate,East,Office Supplies,Storage,51.45,0,23,2016,5,Spring
5093,2015-12-06,Consumer,Central,Office Supplies,Appliances,14.016,6,6,2015,12,Winter
5094,2015-12-06,Consumer,Central,Furniture,Tables,214.95,6,6,2015,12,Winter
5095,2015-12-06,Consumer,Central,Technology,Phones,35.04,6,6,2015,12,Winter
5096,2015-12-06,Consumer,Central,Furniture,Furnishings,10.776,6,6,2015,12,Winter
5097,2015-12-06,Consumer,Central,Office Supplies,Binders,4.6,6,6,2015,12,Winter
5098,2015-12-06,Consumer,Central,Office Supplies,Storage,35.168,6,6,2015,12,Winter
5099,2016-08-07,Home Office,West,Office Supplies,Binders,19.152,6,7,2016,8,Summer
5100,2015-03-17,Consumer,Central,Office Supplies,Art,4.448,1,17,2015,3,Spring
5101,2015-03-17,Consumer,Central,Office Supplies,Paper,5.184,1,17,2015,3,Spring
5102,2015-03-17,Consumer,Central,Office Supplies,Paper,15.552,1,17,2015,3,Spring
5103,2016-03-26,Consumer,East,Office Supplies,Paper,40.032,5,26,2016,3,Spring
5104,2016-03-26,Consumer,East,Technology,Accessories,16.776,5,26,2016,3,Spring
5105,2015-12-14,Consumer,South,Furniture,Chairs,186.304,0,14,2015,12,Winter
5106,2016-09-19,Corporate,South,Technology,Accessories,66.36,0,19,2016,9,Autumn
5107,2018-04-25,Home Office,South,Office Supplies,Art,42.048,2,25,2018,4,Spring
5108,2018-04-25,Home Office,South,Office Supplies,Art,67.92,2,25,2018,4,Spring
5109,2015-10-18,Corporate,East,Office Supplies,Envelopes,52.512,6,18,2015,10,Autumn
5110,2015-10-18,Corporate,East,Office Supplies,Storage,186.912,6,18,2015,10,Autumn
5111,2015-10-18,Corporate,East,Office Supplies,Paper,10.048,6,18,2015,10,Autumn
5112,2016-11-13,Consumer,Central,Furniture,Furnishings,17.496,6,13,2016,11,Autumn
5113,2017-01-31,Consumer,Central,Office Supplies,Paper,15.552,1,31,2017,1,Winter
5114,2017-11-17,Consumer,West,Office Supplies,Binders,10.776,4,17,2017,11,Autumn
5115,2018-07-25,Consumer,East,Office Supplies,Labels,3.304,2,25,2018,7,Summer
5116,2018-11-11,Consumer,East,Office Supplies,Storage,35.48,6,11,2018,11,Autumn
5117,2016-09-26,Consumer,East,Office Supplies,Fasteners,34.44,0,26,2016,9,Autumn
5118,2016-09-26,Consumer,East,Technology,Machines,629.93,0,26,2016,9,Autumn
5119,2016-09-26,Consumer,East,Office Supplies,Binders,79.056,0,26,2016,9,Autumn
5120,2015-04-04,Corporate,South,Office Supplies,Storage,232.55,5,4,2015,4,Spring
5121,2015-04-04,Corporate,South,Technology,Accessories,99.98,5,4,2015,4,Spring
5122,2015-04-04,Corporate,South,Office Supplies,Paper,19.44,5,4,2015,4,Spring
5123,2015-04-04,Corporate,South,Office Supplies,Paper,12.96,5,4,2015,4,Spring
5124,2015-09-14,Consumer,East,Furniture,Tables,464.292,0,14,2015,9,Autumn
5125,2015-09-14,Consumer,East,Office Supplies,Envelopes,68.46,0,14,2015,9,Autumn
5126,2015-09-14,Consumer,East,Technology,Machines,2799.96,0,14,2015,9,Autumn
5127,2015-09-14,Consumer,East,Office Supplies,Appliances,601.3,0,14,2015,9,Autumn
5128,2015-09-14,Consumer,East,Technology,Phones,16.99,0,14,2015,9,Autumn
5129,2015-09-14,Consumer,East,Technology,Phones,287.97,0,14,2015,9,Autumn
5130,2015-09-14,Consumer,East,Office Supplies,Paper,44.82,0,14,2015,9,Autumn
5131,2018-12-29,Corporate,West,Furniture,Furnishings,101.12,5,29,2018,12,Winter
5132,2016-06-21,Consumer,South,Technology,Phones,107.976,1,21,2016,6,Summer
5133,2018-11-26,Home Office,East,Office Supplies,Appliances,58.73,0,26,2018,11,Autumn
5134,2018-11-26,Home Office,East,Office Supplies,Binders,93.344,0,26,2018,11,Autumn
5135,2017-10-23,Home Office,West,Office Supplies,Fasteners,17.05,0,23,2017,10,Autumn
5136,2016-12-14,Consumer,West,Office Supplies,Binders,8.096,2,14,2016,12,Winter
5137,2017-11-13,Corporate,Central,Furniture,Furnishings,30.36,0,13,2017,11,Autumn
5138,2018-09-29,Consumer,East,Office Supplies,Envelopes,23.34,5,29,2018,9,Autumn
5139,2018-09-29,Consumer,East,Office Supplies,Paper,51.55,5,29,2018,9,Autumn
5140,2016-11-08,Consumer,West,Technology,Accessories,119.9,1,8,2016,11,Autumn
5141,2017-04-01,Consumer,East,Furniture,Chairs,1317.492,5,1,2017,4,Spring
5142,2017-04-01,Consumer,East,Office Supplies,Supplies,63.84,5,1,2017,4,Spring
5143,2017-04-01,Consumer,East,Office Supplies,Binders,3.592,5,1,2017,4,Spring
5144,2018-02-02,Consumer,West,Furniture,Furnishings,86.26,4,2,2018,2,Winter
5145,2018-02-02,Consumer,West,Office Supplies,Storage,139.04,4,2,2018,2,Winter
5146,2018-02-02,Consumer,West,Office Supplies,Appliances,46.8,4,2,2018,2,Winter
5147,2018-12-24,Home Office,West,Furniture,Furnishings,8.544,0,24,2018,12,Winter
5148,2018-12-24,Home Office,West,Furniture,Chairs,842.376,0,24,2018,12,Winter
5149,2015-06-21,Consumer,East,Technology,Phones,1214.85,6,21,2015,6,Summer
5150,2018-03-06,Corporate,West,Office Supplies,Storage,67.78,1,6,2018,3,Spring
5151,2018-09-25,Corporate,West,Office Supplies,Storage,39.9,1,25,2018,9,Autumn
5152,2015-06-30,Consumer,East,Office Supplies,Binders,2.688,1,30,2015,6,Summer
5153,2015-06-30,Consumer,East,Office Supplies,Art,6.6,1,30,2015,6,Summer
5154,2016-08-07,Consumer,Central,Office Supplies,Binders,28.4,6,7,2016,8,Summer
5155,2016-08-07,Consumer,Central,Furniture,Furnishings,212.94,6,7,2016,8,Summer
5156,2018-06-30,Home Office,Central,Technology,Phones,1001.584,5,30,2018,6,Summer
5157,2018-06-30,Home Office,Central,Furniture,Chairs,569.058,5,30,2018,6,Summer
5158,2018-06-30,Home Office,Central,Furniture,Furnishings,14.224,5,30,2018,6,Summer
5159,2016-10-26,Corporate,West,Technology,Phones,105.584,2,26,2016,10,Autumn
5160,2016-10-26,Corporate,West,Technology,Phones,68.72,2,26,2016,10,Autumn
5161,2015-07-30,Corporate,West,Furniture,Bookcases,1367.84,3,30,2015,7,Summer
5162,2017-11-18,Consumer,Central,Furniture,Chairs,301.96,5,18,2017,11,Autumn
5163,2016-07-06,Consumer,West,Furniture,Chairs,170.352,2,6,2016,7,Summer
5164,2015-11-10,Consumer,Central,Office Supplies,Art,3.9,1,10,2015,11,Autumn
5165,2015-11-10,Consumer,Central,Office Supplies,Paper,12.84,1,10,2015,11,Autumn
5166,2015-11-10,Consumer,Central,Office Supplies,Paper,15.84,1,10,2015,11,Autumn
5167,2015-11-10,Consumer,Central,Furniture,Chairs,563.94,1,10,2015,11,Autumn
5168,2015-11-10,Consumer,Central,Office Supplies,Storage,62.94,1,10,2015,11,Autumn
5169,2015-11-10,Consumer,Central,Office Supplies,Storage,535.41,1,10,2015,11,Autumn
5170,2017-05-27,Corporate,Central,Furniture,Chairs,3504.9,5,27,2017,5,Spring
5171,2017-05-27,Corporate,Central,Office Supplies,Paper,144.12,5,27,2017,5,Spring
5172,2017-05-27,Corporate,Central,Office Supplies,Paper,314.55,5,27,2017,5,Spring
5173,2016-03-08,Corporate,West,Office Supplies,Art,3.408,1,8,2016,3,Spring
5174,2018-10-19,Consumer,Central,Office Supplies,Binders,2.072,4,19,2018,10,Autumn
5175,2018-10-19,Consumer,Central,Furniture,Bookcases,328.3992,4,19,2018,10,Autumn
5176,2017-11-05,Consumer,West,Office Supplies,Binders,53.248,6,5,2017,11,Autumn
5177,2017-12-26,Corporate,East,Office Supplies,Binders,4.992,1,26,2017,12,Winter
5178,2016-04-13,Corporate,West,Furniture,Furnishings,37.68,2,13,2016,4,Spring
5179,2016-04-13,Corporate,West,Technology,Phones,258.576,2,13,2016,4,Spring
5180,2016-04-13,Corporate,West,Office Supplies,Appliances,75.84,2,13,2016,4,Spring
5181,2018-09-12,Corporate,East,Office Supplies,Paper,45.36,2,12,2018,9,Autumn
5182,2018-09-12,Corporate,East,Office Supplies,Binders,45.78,2,12,2018,9,Autumn
5183,2018-09-24,Consumer,South,Office Supplies,Storage,40.29,0,24,2018,9,Autumn
5184,2018-09-24,Consumer,South,Office Supplies,Binders,38.71,0,24,2018,9,Autumn
5185,2016-10-10,Consumer,South,Office Supplies,Storage,1801.632,0,10,2016,10,Autumn
5186,2016-11-27,Home Office,East,Technology,Phones,748.752,6,27,2016,11,Autumn
5187,2016-09-13,Consumer,Central,Technology,Accessories,199.96,1,13,2016,9,Autumn
5188,2016-09-13,Consumer,Central,Furniture,Chairs,1516.2,1,13,2016,9,Autumn
5189,2018-11-14,Consumer,Central,Technology,Accessories,167.952,2,14,2018,11,Autumn
5190,2018-11-14,Consumer,Central,Office Supplies,Art,45.04,2,14,2018,11,Autumn
5191,2018-05-05,Consumer,West,Office Supplies,Envelopes,23.16,5,5,2018,5,Spring
5192,2015-11-28,Corporate,South,Furniture,Furnishings,397.6,5,28,2015,11,Autumn
5193,2015-11-28,Corporate,South,Office Supplies,Paper,85.96,5,28,2015,11,Autumn
5194,2015-11-28,Corporate,South,Office Supplies,Art,13.12,5,28,2015,11,Autumn
5195,2015-11-28,Corporate,South,Office Supplies,Binders,45.66,5,28,2015,11,Autumn
5196,2015-05-10,Consumer,West,Office Supplies,Envelopes,158.13,6,10,2015,5,Spring
5197,2015-05-10,Consumer,West,Technology,Phones,43.6,6,10,2015,5,Spring
5198,2017-03-03,Consumer,Central,Office Supplies,Supplies,3930.072,4,3,2017,3,Spring
5199,2017-03-03,Consumer,Central,Office Supplies,Fasteners,2.304,4,3,2017,3,Spring
5200,2017-03-03,Consumer,Central,Technology,Phones,431.976,4,3,2017,3,Spring
5201,2017-03-03,Consumer,Central,Technology,Accessories,41.72,4,3,2017,3,Spring
5202,2016-08-15,Consumer,West,Furniture,Furnishings,104.23,0,15,2016,8,Summer
5203,2016-08-15,Consumer,West,Office Supplies,Storage,70.26,0,15,2016,8,Summer
5204,2016-09-12,Consumer,East,Office Supplies,Art,9.26,0,12,2016,9,Autumn
5205,2016-09-12,Consumer,East,Office Supplies,Storage,105.98,0,12,2016,9,Autumn
5206,2016-09-12,Consumer,East,Office Supplies,Fasteners,1.24,0,12,2016,9,Autumn
5207,2016-09-12,Consumer,East,Office Supplies,Labels,20.7,0,12,2016,9,Autumn
5208,2016-09-12,Consumer,East,Office Supplies,Paper,28.9,0,12,2016,9,Autumn
5209,2016-09-12,Consumer,East,Office Supplies,Envelopes,27.18,0,12,2016,9,Autumn
5210,2016-01-12,Corporate,East,Office Supplies,Storage,465.18,1,12,2016,1,Winter
5211,2016-05-12,Consumer,East,Office Supplies,Storage,36.63,3,12,2016,5,Spring
5212,2017-09-26,Consumer,West,Office Supplies,Storage,51.45,1,26,2017,9,Autumn
5213,2017-09-26,Consumer,West,Office Supplies,Labels,7.83,1,26,2017,9,Autumn
5214,2017-09-26,Consumer,West,Office Supplies,Art,35.4,1,26,2017,9,Autumn
5215,2017-09-26,Consumer,West,Office Supplies,Paper,29.9,1,26,2017,9,Autumn
5216,2018-09-09,Consumer,Central,Office Supplies,Envelopes,17.48,6,9,2018,9,Autumn
5217,2018-04-15,Corporate,West,Office Supplies,Paper,79.14,6,15,2018,4,Spring
5218,2018-06-10,Corporate,East,Office Supplies,Art,8.4,6,10,2018,6,Summer
5219,2018-09-01,Consumer,Central,Furniture,Chairs,498.26,5,1,2018,9,Autumn
5220,2015-06-14,Home Office,Central,Furniture,Bookcases,212.94,6,14,2015,6,Summer
5221,2018-05-18,Home Office,Central,Office Supplies,Appliances,706.86,4,18,2018,5,Spring
5222,2018-05-18,Home Office,Central,Technology,Phones,114.95,4,18,2018,5,Spring
5223,2018-05-18,Home Office,Central,Office Supplies,Binders,43.19,4,18,2018,5,Spring
5224,2018-09-12,Consumer,West,Office Supplies,Paper,166.44,2,12,2018,9,Autumn
5225,2017-06-21,Consumer,East,Office Supplies,Binders,36.56,2,21,2017,6,Summer
5226,2017-06-21,Consumer,East,Office Supplies,Binders,186.144,2,21,2017,6,Summer
5227,2017-06-21,Consumer,East,Furniture,Bookcases,353.568,2,21,2017,6,Summer
5228,2015-11-26,Home Office,West,Office Supplies,Paper,81.98,3,26,2015,11,Autumn
5229,2018-03-19,Consumer,West,Office Supplies,Binders,14.624,0,19,2018,3,Spring
5230,2018-03-19,Consumer,West,Furniture,Tables,697.16,0,19,2018,3,Spring
5231,2018-03-19,Consumer,West,Furniture,Furnishings,30.93,0,19,2018,3,Spring
5232,2018-03-19,Consumer,West,Office Supplies,Binders,27.496,0,19,2018,3,Spring
5233,2015-10-18,Corporate,South,Furniture,Chairs,605.34,6,18,2015,10,Autumn
5234,2018-08-22,Consumer,West,Furniture,Tables,210.008,2,22,2018,8,Summer
5235,2017-11-19,Corporate,Central,Office Supplies,Appliances,54.96,6,19,2017,11,Autumn
5236,2015-09-20,Consumer,East,Furniture,Furnishings,164.22,6,20,2015,9,Autumn
5237,2015-09-20,Consumer,East,Furniture,Bookcases,362.94,6,20,2015,9,Autumn
5238,2015-09-20,Consumer,East,Technology,Accessories,59.98,6,20,2015,9,Autumn
5239,2017-09-11,Consumer,West,Office Supplies,Storage,332.94,0,11,2017,9,Autumn
5240,2017-09-11,Consumer,West,Office Supplies,Binders,39.872,0,11,2017,9,Autumn
5241,2017-09-23,Corporate,West,Office Supplies,Supplies,13.68,5,23,2017,9,Autumn
5242,2018-08-04,Corporate,Central,Office Supplies,Binders,3.318,5,4,2018,8,Summer
5243,2017-07-25,Home Office,South,Office Supplies,Binders,10.44,1,25,2017,7,Summer
5244,2017-08-02,Corporate,West,Furniture,Tables,136.464,2,2,2017,8,Summer
5245,2017-08-02,Corporate,West,Technology,Phones,333.576,2,2,2017,8,Summer
5246,2017-08-02,Corporate,West,Office Supplies,Binders,12.544,2,2,2017,8,Summer
5247,2016-05-21,Consumer,Central,Office Supplies,Appliances,20.768,5,21,2016,5,Spring
5248,2018-11-03,Consumer,West,Technology,Accessories,43.5,5,3,2018,11,Autumn
5249,2016-04-16,Corporate,East,Office Supplies,Fasteners,12.576,5,16,2016,4,Spring
5250,2017-12-12,Consumer,South,Technology,Accessories,249.95,1,12,2017,12,Winter
5251,2017-12-12,Consumer,South,Office Supplies,Paper,49.12,1,12,2017,12,Winter
5252,2016-10-30,Consumer,South,Office Supplies,Appliances,182.91,6,30,2016,10,Autumn
5253,2015-03-07,Home Office,West,Office Supplies,Binders,107.648,5,7,2015,3,Spring
5254,2016-03-05,Corporate,East,Furniture,Chairs,99.372,5,5,2016,3,Spring
5255,2016-03-05,Corporate,East,Furniture,Furnishings,33.568,5,5,2016,3,Spring
5256,2017-08-08,Consumer,Central,Office Supplies,Paper,10.56,1,8,2017,8,Summer
5257,2018-01-03,Consumer,West,Office Supplies,Paper,38.88,2,3,2018,1,Winter
5258,2018-10-09,Consumer,West,Office Supplies,Paper,35.2,1,9,2018,10,Autumn
5259,2018-10-20,Home Office,East,Office Supplies,Paper,45.528,5,20,2018,10,Autumn
5260,2015-09-07,Home Office,Central,Technology,Phones,196.776,0,7,2015,9,Autumn
5261,2015-09-07,Home Office,Central,Office Supplies,Binders,2.92,0,7,2015,9,Autumn
5262,2015-09-07,Home Office,Central,Furniture,Tables,200.795,0,7,2015,9,Autumn
5263,2015-09-07,Home Office,Central,Technology,Accessories,46.688,0,7,2015,9,Autumn
5264,2015-09-07,Home Office,Central,Office Supplies,Art,21.864,0,7,2015,9,Autumn
5265,2018-09-30,Corporate,West,Office Supplies,Paper,11.76,6,30,2018,9,Autumn
5266,2018-09-30,Corporate,West,Office Supplies,Paper,167.94,6,30,2018,9,Autumn
5267,2018-09-30,Corporate,West,Office Supplies,Appliances,3.89,6,30,2018,9,Autumn
5268,2018-11-16,Home Office,East,Technology,Machines,52.44,4,16,2018,11,Autumn
5269,2018-09-11,Consumer,West,Furniture,Furnishings,32.36,1,11,2018,9,Autumn
5270,2018-09-11,Consumer,West,Office Supplies,Appliances,406.6,1,11,2018,9,Autumn
5271,2018-01-16,Corporate,West,Furniture,Furnishings,27.92,1,16,2018,1,Winter
5272,2018-01-16,Corporate,West,Furniture,Tables,399.672,1,16,2018,1,Winter
5273,2017-11-26,Home Office,South,Office Supplies,Binders,3.744,6,26,2017,11,Autumn
5274,2016-11-07,Consumer,East,Furniture,Chairs,715.2,0,7,2016,11,Autumn
